,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_hidden_layer_sizes,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
69,44.635972309112546,0.9910714397354629,0.029538297653198244,0.011444609804748125,relu,"(100, 100)",0.001,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6757567657252415,0.6946734247159323,0.6800785797438882,0.6896899440882782,0.6929582930255183,0.6866314014597718,0.007419643559452313,6
70,0.0028870105743408203,0.0027237407671269072,0.0,0.0,relu,"(100, 100)",0.001,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,59
71,15.399481439590454,7.718937940987363,0.01597766876220703,0.0028615925913202185,relu,"(100, 100)",0.001,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.684040836057649,0.693053255505091,0.6716887471511257,0.6588705203670607,0.6838053446796417,0.6782917407521136,0.011850211547847002,22
72,75.34917531013488,1.6902479663524834,0.04260826110839844,0.01594677605829541,relu,"(100, 100, 100)",0.1,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'lbfgs'}",0.6838933543085155,0.697016060273164,0.6873616553804784,0.6888287915307132,0.6856465236900644,0.6885492770365871,0.004544856111389811,3
73,0.0015995502471923828,0.00038833610552466646,0.0,0.0,relu,"(100, 100, 100)",0.1,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'nesterovs'}",,,,,,,,57
74,9.65176181793213,1.6749726048444116,0.029482173919677734,0.008870351091721851,relu,"(100, 100, 100)",0.1,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.1, 'solver': 'adam'}",0.6647601578054716,0.671176018079763,0.6566911656200298,0.651850470303388,0.6536677378980909,0.6596291099413486,0.007270975833152763,47
75,76.17240915298461,2.5061896297539,0.03362298011779785,0.010519631523888332,relu,"(100, 100, 100)",0.01,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'lbfgs'}",0.6838933543085155,0.697016060273164,0.6873616553804784,0.6888287915307132,0.6856465236900644,0.6885492770365871,0.004544856111389811,3
76,0.001551055908203125,0.00020930916834216171,0.0,0.0,relu,"(100, 100, 100)",0.01,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'nesterovs'}",,,,,,,,62
77,19.98183717727661,9.932026025473839,0.028755617141723634,0.010670016490459882,relu,"(100, 100, 100)",0.01,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.01, 'solver': 'adam'}",0.6626098943866807,0.7049570414337012,0.6779313346122524,0.6723012209852051,0.7018680281143594,0.6839335039064397,0.01667134460007062,15
78,74.73260374069214,1.350167674699678,0.0312471866607666,0.011631503229871594,relu,"(100, 100, 100)",0.001,lbfgs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'lbfgs'}",0.6838933543085155,0.697016060273164,0.6873616553804784,0.6888287915307132,0.6856465236900644,0.6885492770365871,0.004544856111389811,3
79,0.0015649795532226562,0.00019179052040834633,0.0,0.0,relu,"(100, 100, 100)",0.001,nesterovs,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'nesterovs'}",,,,,,,,72
80,18.393034791946413,6.005324108349041,0.029627180099487303,0.012046878339386785,relu,"(100, 100, 100)",0.001,adam,"{'activation': 'relu', 'hidden_layer_sizes': (100, 100, 100), 'learning_rate_init': 0.001, 'solver': 'adam'}",0.6708186875763014,0.7050933365033039,0.6959332147327113,0.6882538927784791,0.7065102586805271,0.6933218780542645,0.013049120684949678,1
