,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_gamma,param_learning_rate,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
44,8.592998123168945,0.3706355740473835,0.06466546058654785,0.016323175435922585,gbtree,1,0.1,8,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 8, 'subsample': 1.0}",0.8359183606584241,0.8385118627949302,0.8394423584580826,0.8394327938917947,0.8320827662911892,0.8370776284188841,0.002810278641830143,52
45,11.510093259811402,0.2806947666978207,0.0856095790863037,0.011651115965412216,gbtree,1,0.1,10,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 10, 'subsample': 0.8}",0.8373522109972225,0.8452296042455743,0.8435072991304443,0.839983781228309,0.8530947520591146,0.8438335295321329,0.005378731179907352,14
46,11.47481861114502,0.22295831226786614,0.08418946266174317,0.019369605958809155,gbtree,1,0.1,10,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 10, 'subsample': 0.9}",0.8432079533629936,0.847851320183421,0.8452893827848738,0.8426126705908716,0.8478441467587051,0.8453610947361729,0.002216382899413097,9
47,11.34206805229187,0.13787092183169894,0.05920686721801758,0.013073428710666272,gbtree,1,0.1,10,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.1, 'max_depth': 10, 'subsample': 1.0}",0.8408656564166851,0.847283594855903,0.8382829963873266,0.8426150617324435,0.8472692480064711,0.8432633114797659,0.003554791747397702,20
48,3.799502897262573,0.1249311373936925,0.03167247772216797,0.009682185874725741,gbtree,1,0.3,4,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 4, 'subsample': 0.8}",0.8324458823914985,0.8347427404941874,0.8385859881836615,0.8318299884678657,0.8311977023179044,0.8337604603710236,0.0026934423618435285,74
49,3.8462050437927244,0.11667060700219668,0.036239910125732425,0.01277180743974387,gbtree,1,0.3,4,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 4, 'subsample': 0.9}",0.8283404616178748,0.8359547076795268,0.82719014904327,0.8336192455470112,0.8361907475118464,0.8322590622799059,0.003795137803872863,80
50,3.815134382247925,0.10305450346570283,0.03383989334106445,0.010861335801408786,gbtree,1,0.3,4,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 4, 'subsample': 1.0}",0.8388782374292292,0.8409118857498894,0.8357114944224915,0.8397118742724098,0.8364913481666093,0.838340968008126,0.0019551411891165693,43
51,6.081121397018433,0.0948470352491022,0.04886183738708496,0.013447712525074923,gbtree,1,0.3,6,0.8,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 0.8}",0.8485075666330736,0.8417706471658823,0.8365152595823291,0.8408616717768778,0.8431517022195258,0.8421613694755378,0.003872348441539944,25
52,6.0458556652069095,0.19154676994323902,0.04854254722595215,0.011534254271037922,gbtree,1,0.3,6,0.9,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 0.9}",0.8447083753246647,0.8438078997852072,0.842379021900124,0.8405754179715468,0.8425863680335798,0.8428114166030245,0.0014020508579688194,23
53,5.9053059101104735,0.14464921399383604,0.05200562477111816,0.012548303859344393,gbtree,1,0.3,6,1.0,"{'booster': 'gbtree', 'gamma': 1, 'learning_rate': 0.3, 'max_depth': 6, 'subsample': 1.0}",0.848798433416087,0.8435264282630202,0.8426891871211748,0.8432043073341094,0.8422977230866768,0.8441032158442136,0.0023851653945871974,13
